Area/SCP,isNA,IDna,IDnz,IDct,IZna,ODna,ODnz,ODct,OZna,IDnzPct,ODnzPct,IZnaPct,OZnaPct
"('R417', '00-00-03')",0,0,14479,14938,0,0,14874,14938,0,0.9692729950461908,0.995715624581604,0.0,0.0
"('N098', '00-02-01')",0,0,14939,15040,0,0,14992,15040,0,0.9932845744680852,0.996808510638298,0.0,0.0
"('N324', '00-03-02')",0,0,15312,15607,0,0,15236,15607,0,0.981098225155379,0.9762286153649004,0.0,0.0
"('R639', '00-00-01')",0,0,14655,14960,0,0,14482,14960,0,0.9796122994652406,0.968048128342246,0.0,0.0
"('N605', '00-00-06')",0,0,14931,15515,0,0,15034,15515,0,0.9623590074121816,0.968997744118595,0.0,0.0
"('N020', '00-00-05')",0,0,14910,15055,0,0,15031,15055,0,0.9903686482896048,0.9984058452341414,0.0,0.0
"('R169', '01-03-03')",0,0,14850,15010,0,0,14962,15010,0,0.989340439706862,0.9968021319120586,0.0,0.0
"('N181', '00-06-00')",0,0,13795,14817,0,0,14333,14817,0,0.9310251737868664,0.967334818114328,0.0,0.0
"('JFK02', '01-00-04')",0,0,13810,14665,0,0,13230,14665,0,0.9416979202182066,0.9021479713603818,0.0,0.0
"('R103', '00-06-01')",0,0,9782,12884,0,0,12338,12884,0,0.7592362620304254,0.9576218565662836,0.0,0.0
"('R516', '00-00-00')",0,0,14185,14903,0,0,14445,14903,0,0.9518217808494934,0.969267932631014,0.0,0.0
"('N305', '01-00-00')",0,0,11186,14967,0,0,14191,14967,0,0.7473775639740763,0.9481526023919288,0.0,0.0
"('B021', '00-03-00')",0,0,11092,14941,0,0,14509,14941,0,0.7423867211030052,0.971086272672512,0.0,0.0
"('PTH02', '00-04-01')",0,0,7942,14037,0,0,9769,14037,0,0.5657904110564935,0.6959464272992805,0.0,0.0
"('N329A', '01-06-01')",0,0,10881,10925,0,0,10855,10925,0,0.9959725400457666,0.9935926773455378,0.0,0.0
"('R258', '00-03-00')",0,0,14587,15007,0,0,14969,15007,0,0.9720130605717332,0.9974678483374424,0.0,0.0
"('A060', '00-00-06')",0,0,14244,15195,0,0,14871,15195,0,0.9374136229022704,0.9786771964461994,0.0,0.0
"('R112A', '03-00-01')",0,0,8614,13676,0,0,9375,13676,0,0.629862532904358,0.6855074583211466,0.0,0.0
"('N034', '01-06-01')",0,0,6577,7735,0,0,6176,7735,0,0.8502908855850032,0.7984486102133161,0.0,0.0
"('C014', '00-00-02')",0,0,5721,5880,0,0,5737,5880,0,0.9729591836734692,0.9756802721088436,0.0,0.0
"('PTH22', '02-02-00')",0,0,1226,1227,0,0,1226,1227,0,0.9991850040749796,0.9991850040749796,0.0,0.0
"('N071', '00-05-01')",0,0,9,10,0,0,10,10,0,0.9,1.0,0.0,0.0
"('N095A', '01-00-03')",0,0,14201,15108,0,0,13745,15108,0,0.93996558114906,0.9097828964786868,0.0,0.0
"('R250', '00-02-00')",2,0,1,2,0,0,0,2,2,0.5,0.0,0.0,1.0
"('R203A', '01-05-01')",14909,0,0,14909,14909,0,136,14909,0,0.0,0.0091220068415051,1.0,0.0
"('R256', '00-00-02')",0,0,14248,14883,0,0,14441,14883,0,0.9573338708593696,0.9703016864879392,0.0,0.0
"('R168A', '00-03-00')",0,0,14628,14988,0,0,14939,14988,0,0.9759807846277022,0.9967307179076594,0.0,0.0
"('R241A', '00-00-04')",0,0,12560,15025,0,0,11611,15025,0,0.8359400998336106,0.7727787021630615,0.0,0.0
"('N051', '02-03-00')",0,0,15045,15092,0,0,15075,15092,0,0.9968857672939304,0.9988735754041876,0.0,0.0
"('N701A', '01-00-03')",0,0,9257,10086,0,0,9583,10086,0,0.9178068609954392,0.9501288915328178,0.0,0.0
"('R112', '02-00-02')",0,0,7090,14971,0,0,7155,14971,0,0.4735822590341326,0.4779239863736557,0.0,0.0
"('R203', '00-00-02')",0,0,14081,15113,0,0,14521,15113,0,0.9317144180506848,0.9608284258585325,0.0,0.0
"('B031', '01-00-00')",0,0,14526,14934,0,0,14903,14934,0,0.9726797910807552,0.9979241998125084,0.0,0.0
"('R518', '00-03-02')",0,0,14364,14996,0,0,14452,14996,0,0.9578554281141638,0.9637236596425712,0.0,0.0
"('K024', '00-00-01')",0,0,14082,14975,0,0,14274,14975,0,0.9403672787979966,0.9531886477462438,0.0,0.0
"('R728', '00-05-00')",1339,0,28,1339,0,0,0,1339,1339,0.0209111277072442,0.0,0.0,1.0
"('R158', '00-05-03')",14977,0,807,14977,0,0,0,14977,14977,0.0538826200173599,0.0,0.0,1.0
"('A010', '00-00-02')",0,0,14890,15061,0,0,14874,15061,0,0.9886461722329196,0.9875838257751808,0.0,0.0
"('C025', '00-00-00')",0,0,14674,14965,0,0,14771,14965,0,0.9805546274640828,0.9870364183093886,0.0,0.0
"('R132', '01-00-01')",0,0,14080,14854,0,0,14526,14854,0,0.9478928234818904,0.977918405816615,0.0,0.0
"('N700', '00-05-01')",10083,0,0,10083,10083,0,393,10083,0,0.0,0.0389764950907468,1.0,0.0
"('R186', '00-00-03')",0,0,14053,14857,0,0,14255,14857,0,0.9458840950393754,0.9594803796190348,0.0,0.0
"('R533', '00-00-04')",0,0,14789,15226,0,0,14924,15226,0,0.9712990936555892,0.9801655063706818,0.0,0.0
"('R610', '00-04-01')",0,0,14415,15041,0,0,14372,15041,0,0.9583804268333224,0.9555215743634068,0.0,0.0
"('H007A', '02-03-04')",0,0,3441,3876,0,0,3683,3876,0,0.8877708978328174,0.9502063983488132,0.0,0.0
"('N513', '04-00-01')",0,0,13390,14141,0,0,13936,14141,0,0.9468920161233292,0.9855031468778728,0.0,0.0
"('R419', '00-03-01')",0,0,13566,13771,0,0,13555,13771,0,0.9851136446154964,0.9843148645704742,0.0,0.0
"('B010', '00-03-02')",0,0,11865,14947,0,0,14780,14947,0,0.7938047768783033,0.9888271894025557,0.0,0.0
"('R323', '00-05-01')",14898,0,0,14898,14898,0,161,14898,0,0.0,0.0108068197073432,1.0,0.0
"('N091', '02-00-00')",0,0,14262,14963,0,0,14050,14963,0,0.9531511060616188,0.9389828242999398,0.0,0.0
"('N603', '00-00-01')",0,0,14809,14929,0,0,14872,14929,0,0.9919619532453614,0.9961819277915468,0.0,0.0
"('PTH16', '01-00-00')",0,0,12671,14058,0,0,11863,14058,0,0.9013373168302746,0.8438611466780481,0.0,0.0
"('N026', '00-00-02')",0,0,14881,15103,0,0,15056,15103,0,0.9853009335893532,0.9968880354896378,0.0,0.0
"('D012', '00-00-01')",0,0,12784,13175,0,0,12910,13175,0,0.9703225806451612,0.97988614800759,0.0,0.0
"('N533', '02-05-01')",11471,0,0,11471,11471,0,89,11471,0,0.0,0.0077586958416877,1.0,0.0
"('N067', '00-00-04')",0,0,14786,15275,0,0,14781,15275,0,0.967986906710311,0.9676595744680851,0.0,0.0
"('PTH08', '00-00-02')",0,0,3228,3413,0,0,3075,3413,0,0.9457954878406094,0.9009668912979784,0.0,0.0
"('R201', '00-05-01')",0,0,1,14996,0,0,384,14996,0,6.668444918644971e-05,0.0256068284875966,0.0,0.0
"('H038', '00-00-02')",0,0,14520,14938,0,0,14614,14938,0,0.9720176730486008,0.97831034944437,0.0,0.0
"('N334B', '00-03-01')",0,0,11168,14941,0,0,12840,14941,0,0.7474733953550633,0.8593802289003414,0.0,0.0
"('N507', '00-03-06')",0,0,14981,15077,0,0,14950,15077,0,0.9936326855475228,0.9915765735889104,0.0,0.0
"('N420B', '00-03-00')",0,0,12374,14883,0,0,12271,14883,0,0.8314183968285964,0.8244977491097225,0.0,0.0
"('A066', '00-00-01')",0,0,14723,14946,0,0,14908,14946,0,0.985079619965208,0.9974575137160444,0.0,0.0
"('PTH02', '00-06-04')",0,0,3064,5936,0,0,5030,5936,0,0.5161725067385444,0.8473719676549866,0.0,0.0
"('R532H', '02-00-02')",0,0,1433,14971,0,0,4381,14971,0,0.095718388885178,0.2926324226838555,0.0,0.0
"('N127', '00-00-01')",0,0,14751,14882,0,0,14835,14882,0,0.991197419701653,0.9968418223357076,0.0,0.0
"('N702', '00-00-02')",0,0,9960,10084,0,0,10049,10084,0,0.9877032923443078,0.9965291550971836,0.0,0.0
"('PTH22', '02-00-05')",0,0,1224,1226,0,0,1222,1226,0,0.99836867862969,0.99673735725938,0.0,0.0
"('N338B', '00-00-01')",0,0,14666,15025,0,0,14772,15025,0,0.9761064891846922,0.9831613976705492,0.0,0.0
"('N342', '01-00-01')",0,0,14763,15245,0,0,14767,15245,0,0.968383076418498,0.968645457527058,0.0,0.0
"('PTH04', '00-04-06')",0,0,8876,9192,0,0,8923,9192,0,0.96562228024369,0.9707354221061792,0.0,0.0
"('H007', '00-03-02')",0,0,13396,14559,0,0,13127,14559,0,0.9201181399821416,0.9016415962634796,0.0,0.0
"('R504', '00-00-01')",0,0,13740,14774,0,0,14102,14774,0,0.9300121835657236,0.9545146879653446,0.0,0.0
"('N333B', '02-00-03')",0,0,14583,15032,0,0,14651,15032,0,0.9701303885045236,0.974654071314529,0.0,0.0
"('R141', '00-03-03')",0,0,14473,14755,0,0,14233,14755,0,0.980887834632328,0.9646221619789902,0.0,0.0
"('R644', '01-00-01')",0,0,10126,14917,0,0,14696,14917,0,0.6788228196017966,0.9851846886103104,0.0,0.0
"('N057', '00-00-01')",0,0,14852,15074,0,0,14805,15074,0,0.9852726549024812,0.9821547034629164,0.0,0.0
"('N128', '00-03-04')",0,0,3,3,0,0,3,3,0,1.0,1.0,0.0,0.0
"('N409', '00-00-00')",0,0,14799,15020,0,0,14861,15020,0,0.9852862849533954,0.9894141145139812,0.0,0.0
"('R101', '02-00-04')",0,0,13905,14998,0,0,13476,14998,0,0.9271236164821977,0.898519802640352,0.0,0.0
"('N077', '02-06-00')",0,0,12526,14933,0,0,14578,14933,0,0.838813366369785,0.9762271479274092,0.0,0.0
"('R251', '00-00-02')",0,0,14793,15044,0,0,14860,15044,0,0.9833156075511832,0.9877692103164052,0.0,0.0
"('N312', '00-03-00')",0,0,13659,14887,0,0,13677,14887,0,0.91751192315443,0.9187210317726876,0.0,0.0
"('N543', '00-06-03')",0,0,3,3,0,0,3,3,0,1.0,1.0,0.0,0.0
"('N022', '02-06-00')",0,0,14080,14892,0,0,12526,14892,0,0.945474080042976,0.841122750470051,0.0,0.0
"('R520', '01-06-00')",0,0,14462,14685,0,0,14388,14685,0,0.9848144364998298,0.9797752808988764,0.0,0.0
"('R421', '00-00-01')",0,0,14543,14797,0,0,14502,14797,0,0.9828343583158748,0.9800635263904846,0.0,0.0
"('E003', '00-03-00')",0,0,14304,14984,0,0,14781,14984,0,0.9546182594767753,0.9864522156967432,0.0,0.0
"('R135', '01-00-01')",0,0,14672,14902,0,0,14826,14902,0,0.9845658300899208,0.9949000134210172,0.0,0.0
"('N103', '00-00-02')",0,0,14387,15038,0,0,14767,15038,0,0.9567096688389414,0.9819789865673628,0.0,0.0
"('PTH13', '00-04-08')",0,0,34,13394,0,0,6317,13394,0,0.0025384500522622,0.4716290876511871,0.0,0.0
"('PTH01', '00-01-05')",0,0,1304,13100,0,0,12428,13100,0,0.0995419847328244,0.948702290076336,0.0,0.0
"('A002', '02-03-05')",0,0,14741,15000,0,0,14242,15000,0,0.9827333333333332,0.9494666666666668,0.0,0.0
"('N333', '01-00-02')",0,0,14340,14847,0,0,14734,14847,0,0.9658516872095372,0.9923890348218496,0.0,0.0
"('N508', '00-00-03')",0,0,13285,14094,0,0,13361,14094,0,0.9425996878104158,0.947992053356038,0.0,0.0
"('N408A', '00-03-02')",0,0,5241,5585,0,0,5445,5585,0,0.9384064458370636,0.9749328558639212,0.0,0.0
"('R116', '00-06-00')",0,0,14483,15107,0,0,14932,15107,0,0.9586946448666182,0.9884159661084264,0.0,0.0
"('N604', '00-00-01')",0,0,14428,14900,0,0,14720,14900,0,0.9683221476510068,0.9879194630872484,0.0,0.0
"('C001', '01-06-01')",0,0,13334,14948,0,0,13217,14948,0,0.892025689055392,0.8841985549906342,0.0,0.0
"('TRAM1', '00-00-00')",0,0,13972,14413,0,0,11991,14413,0,0.9694026226323458,0.8319572608062166,0.0,0.0
"('A082', '05-06-01')",0,0,11582,14991,0,0,10484,14991,0,0.7725968914682143,0.6993529451003936,0.0,0.0
"('D015', '00-00-01')",0,0,12802,13413,0,0,12899,13413,0,0.954447178110788,0.9616789681652128,0.0,0.0
"('R226', '02-03-00')",0,0,13973,14870,0,0,14320,14870,0,0.9396772024209818,0.9630127774041696,0.0,0.0
"('N333A', '00-06-01')",0,0,12697,13102,0,0,13003,13102,0,0.9690886887498092,0.9924439016943978,0.0,0.0
"('G001', '00-03-07')",4,0,0,4,4,0,4,4,0,0.0,1.0,1.0,0.0
"('R227', '00-00-01')",0,0,13847,14512,0,0,13905,14512,0,0.95417585446527,0.9581725468577728,0.0,0.0
"('B015', '01-00-03')",0,0,14678,14988,0,0,14163,14988,0,0.9793167867627436,0.9449559647718174,0.0,0.0
"('N535', '00-06-00')",0,0,14713,14927,0,0,13279,14927,0,0.9856635626716688,0.8895960340322905,0.0,0.0
"('R402', '00-00-02')",0,0,14257,14893,0,0,14194,14893,0,0.9572953736654805,0.953065198415363,0.0,0.0
"('N120', '00-00-01')",0,0,14843,14944,0,0,14918,14944,0,0.9932414346895077,0.9982601713062098,0.0,0.0
"('N095', '00-06-02')",0,0,0,0,0,0,0,0,0,,,,
"('A061', '00-00-01')",0,0,14611,14975,0,0,14813,14975,0,0.9756928213689482,0.9891819699499164,0.0,0.0
"('N400A', '02-03-05')",0,0,7483,7723,0,0,7612,7723,0,0.9689239932668652,0.9856273468859252,0.0,0.0
"('PTH22', '00-01-06')",0,0,7279,7845,0,0,7361,7845,0,0.9278521351179096,0.9383046526449969,0.0,0.0
"('R293', '00-06-01')",0,0,14411,14891,0,0,12943,14891,0,0.967765764555772,0.8691827278221744,0.0,0.0
"('R647', '02-00-01')",0,0,14466,14904,0,0,14415,14904,0,0.9706119162640902,0.9671900161030595,0.0,0.0
"('N310', '01-00-01')",0,0,13992,14867,0,0,14567,14867,0,0.9411448173807764,0.9798210802448376,0.0,0.0
"('R326', '00-00-02')",0,0,14152,14855,0,0,14668,14855,0,0.9526758667115448,0.9874116459104678,0.0,0.0
"('A014', '02-06-00')",0,0,8003,11927,0,0,10975,11927,0,0.6709985746625304,0.9201811017020206,0.0,0.0
"('R117', '00-00-01')",0,0,13998,14873,0,0,13429,14873,0,0.9411685604787198,0.9029113158071672,0.0,0.0
"('A021', '01-00-04')",0,0,14694,15065,0,0,14879,15065,0,0.9753733820112844,0.987653501493528,0.0,0.0
"('R206', '02-00-01')",0,0,14119,14862,0,0,14515,14862,0,0.950006728569506,0.9766518638137532,0.0,0.0
"('N605', '00-06-00')",0,0,14555,15507,0,0,14952,15507,0,0.9386083704133618,0.9642097117430838,0.0,0.0
"('N094', '01-06-01')",0,0,14343,15037,0,0,14113,15037,0,0.95384717696349,0.9385515727871252,0.0,0.0
"('N195', '00-00-00')",0,0,14620,14877,0,0,14731,14877,0,0.9827250117631244,0.9901861934529812,0.0,0.0
"('R612', '01-03-03')",0,0,14815,14928,0,0,14863,14928,0,0.992430332261522,0.9956457663451233,0.0,0.0
"('N561', '00-00-01')",0,0,13343,14813,0,0,13217,14813,0,0.9007628434483224,0.8922568014581786,0.0,0.0
"('PTH08', '00-04-01')",0,0,3386,3483,0,0,3283,3483,0,0.972150445018662,0.9425782371518806,0.0,0.0
"('R143', '02-03-00')",0,0,14730,14974,0,0,14927,14974,0,0.9837050888206224,0.9968612261252838,0.0,0.0
"('R252', '00-03-00')",0,0,11268,11813,0,0,11657,11813,0,0.9538643866926269,0.9867942097688986,0.0,0.0
"('N520', '00-00-07')",0,0,13892,14931,0,0,14371,14931,0,0.9304132342107024,0.9624941397093296,0.0,0.0
"('R246', '00-03-06')",0,0,14619,15023,0,0,14887,15023,0,0.9731079012181322,0.9909472142714504,0.0,0.0
"('E014', '00-00-04')",0,0,14793,14966,0,0,14848,14966,0,0.9884404650541226,0.9921154617132166,0.0,0.0
"('N414A', '01-00-02')",0,0,14140,14716,0,0,14264,14716,0,0.9608589290568088,0.9692851318293014,0.0,0.0
"('PTH04', '00-00-05')",0,0,13287,13977,0,0,13447,13977,0,0.9506331830864992,0.962080560921514,0.0,0.0
"('R633', '00-00-01')",0,0,12083,12930,0,0,12414,12930,0,0.934493426140758,0.960092807424594,0.0,0.0
"('PTH10', '00-00-03')",0,0,12935,13795,0,0,13479,13795,0,0.9376585719463574,0.9770931496919174,0.0,0.0
"('R182', '00-03-01')",0,0,13800,14156,0,0,13843,14156,0,0.9748516530093246,0.9778892342469624,0.0,0.0
"('PTH22', '02-04-06')",0,0,862,1171,0,0,977,1171,0,0.7361229718189581,0.8343296327924851,0.0,0.0
"('C021', '00-03-02')",0,0,1946,2025,0,0,1978,2025,0,0.9609876543209876,0.9767901234567902,0.0,0.0
"('N001', '01-05-01')",0,0,1,14915,0,0,214,14915,0,6.70465973851827e-05,0.014347971840429,0.0,0.0
"('R238', '00-00-00')",0,0,13899,15112,0,0,14688,15112,0,0.919732662784542,0.9719428268925356,0.0,0.0
"('B014', '00-00-00')",0,0,14729,14954,0,0,14745,14954,0,0.9849538584993982,0.986023806339441,0.0,0.0
"('N311', '01-06-00')",0,0,8175,14778,0,0,13605,14778,0,0.5531871701177425,0.9206252537555826,0.0,0.0
"('R403', '01-00-01')",0,0,14244,14898,0,0,14408,14898,0,0.9561014901329038,0.967109679151564,0.0,0.0
"('N210', '00-00-01')",0,0,13984,14135,0,0,13939,14135,0,0.9893172974885036,0.9861337106473294,0.0,0.0
"('N102', '01-00-01')",0,0,14866,14883,0,0,14868,14883,0,0.998857757172613,0.9989921386817174,0.0,0.0
"('S101', '00-03-00')",0,0,14554,15303,0,0,34,15303,0,0.9510553486244528,0.0022217865777952,0.0,0.0
"('N212', '01-03-00')",0,0,5327,5705,0,0,5654,5705,0,0.9337423312883436,0.9910604732690622,0.0,0.0
"('N542', '00-00-02')",0,0,13998,14919,0,0,12827,14919,0,0.9382666398552182,0.859776124405121,0.0,0.0
"('N503', '00-00-04')",0,0,14797,14973,0,0,14863,14973,0,0.9882455085821144,0.9926534428638216,0.0,0.0
"('R310', '01-00-04')",0,0,14445,14974,0,0,14704,14974,0,0.9646720983037264,0.9819687458260986,0.0,0.0
"('R237B', '01-00-01')",0,0,10755,14801,0,0,10990,14801,0,0.7266400918856833,0.7425173974731437,0.0,0.0
"('N528', '01-05-00')",14832,0,746,14832,0,0,0,14832,14832,0.0502966558791801,0.0,0.0,1.0
"('R134', '01-06-00')",0,0,10490,14817,0,0,14159,14817,0,0.7079705743402848,0.9555915502463388,0.0,0.0
"('C023', '00-06-01')",0,0,6176,8393,0,0,8163,8393,0,0.7358513046586441,0.9725962111283212,0.0,0.0
"('R645', '00-00-02')",0,0,14780,15072,0,0,14810,15072,0,0.9806263269639066,0.9826167728237792,0.0,0.0
"('N056', '01-00-02')",0,0,14980,15142,0,0,15052,15142,0,0.9893012812045964,0.9940562673358868,0.0,0.0
"('N332', '01-06-03')",0,0,14056,14888,0,0,14657,14888,0,0.9441160666308436,0.9844841483073616,0.0,0.0
"('R151', '00-00-07')",0,0,15042,15121,0,0,15093,15121,0,0.994775477812314,0.9981482706170228,0.0,0.0
"('C019', '00-00-02')",0,0,12547,12693,0,0,12587,12693,0,0.9884975971007642,0.9916489403608288,0.0,0.0
"('PTH17', '01-01-08')",0,0,0,0,0,0,0,0,0,,,,
"('N039', '01-06-01')",0,0,13206,14973,0,0,14033,14973,0,0.8819875776397516,0.9372203299272024,0.0,0.0
"('N192', '00-00-00')",0,0,14786,14985,0,0,14822,14985,0,0.98672005338672,0.9891224557891224,0.0,0.0
"('C026', '01-05-00')",14799,0,294,14799,0,0,0,14799,14799,0.0198662071761605,0.0,0.0,1.0
"('R145', '00-00-01')",0,0,14826,15000,0,0,14933,15000,0,0.9884,0.9955333333333334,0.0,0.0
"('N013', '02-00-04')",0,0,14850,14968,0,0,14923,14968,0,0.992116515232496,0.9969935863174773,0.0,0.0
"('H027', '01-06-01')",0,0,14597,14983,0,0,14027,14983,0,0.9742374691316824,0.9361943536007477,0.0,0.0
"('N343', '00-00-02')",0,0,14831,15482,0,0,14981,15482,0,0.9579511690995997,0.9676398398139776,0.0,0.0
"('N316', '00-00-02')",0,0,13944,14896,0,0,13955,14896,0,0.9360902255639098,0.936828678839957,0.0,0.0
"('R525', '02-00-01')",0,0,14641,14879,0,0,14790,14879,0,0.984004301364339,0.9940184152160764,0.0,0.0
"('R634', '00-00-01')",0,0,13745,14434,0,0,14002,14434,0,0.9522654842732438,0.9700706664819176,0.0,0.0
"('N070', '04-00-01')",0,0,14834,15078,0,0,15036,15078,0,0.9838174824247248,0.9972144846796658,0.0,0.0
"('PTH22', '00-05-05')",0,0,6860,7931,0,0,7144,7931,0,0.8649602824360106,0.9007691337788424,0.0,0.0
"('PTH03', '00-00-05')",0,0,13651,13890,0,0,13870,13890,0,0.9827933765298776,0.9985601151907848,0.0,0.0
"('A046', '00-03-00')",0,0,15024,15095,0,0,15054,15095,0,0.9952964557800597,0.9972838688307386,0.0,0.0
"('R524', '00-03-00')",0,0,14157,14885,0,0,14379,14885,0,0.9510917030567686,0.9660060463553912,0.0,0.0
"('N217', '00-00-01')",0,0,14803,14951,0,0,14894,14951,0,0.990100996588857,0.9961875459835462,0.0,0.0
"('R221', '01-00-02')",0,0,14732,15052,0,0,14976,15052,0,0.978740366728674,0.99495083709806,0.0,0.0
"('N329', '00-03-02')",0,0,14391,15034,0,0,14545,15034,0,0.9572302780364508,0.9674737262205668,0.0,0.0
"('J012', '00-00-01')",0,0,14751,14943,0,0,14828,14943,0,0.9871511744629592,0.9923040888710432,0.0,0.0
"('N305A', '00-03-02')",0,0,14688,14947,0,0,14816,14947,0,0.9826721081153408,0.9912356994714658,0.0,0.0
"('A011', '01-00-01')",0,0,14918,15122,0,0,14986,15122,0,0.986509720936384,0.991006480624256,0.0,0.0
"('R159', '01-05-00')",14858,0,1019,14858,0,0,0,14858,14858,0.0685825817741284,0.0,0.0,1.0
"('N072', '05-03-00')",0,0,14529,15180,0,0,14777,15180,0,0.9571146245059288,0.9734519104084322,0.0,0.0
"('R133', '00-00-02')",0,0,14418,14846,0,0,14376,14846,0,0.9711706857065876,0.9683416408460191,0.0,0.0
"('N600', '00-03-03')",0,0,13226,14041,0,0,13391,14041,0,0.941955701160886,0.95370700092586,0.0,0.0
"('G011', '00-00-03')",0,0,14354,14867,0,0,14578,14867,0,0.9654940472186724,0.9805609739691936,0.0,0.0
"('N062A', '00-00-01')",0,0,15012,15089,0,0,14994,15089,0,0.994896944794221,0.9937040227980648,0.0,0.0
"('R617', '00-00-02')",0,0,14529,14907,0,0,14612,14907,0,0.9746427852686658,0.9802106392969746,0.0,0.0
"('D011', '01-05-01')",9062,0,0,9062,9062,0,50,9062,0,0.0,0.0055175457956301,1.0,0.0
"('R609', '01-00-00')",0,0,14493,14888,0,0,14827,14888,0,0.9734685652874798,0.9959027404621172,0.0,0.0
"('N309A', '00-00-02')",0,0,14273,15146,0,0,14730,15146,0,0.9423610194110656,0.9725340023768652,0.0,0.0
"('A084', '01-03-01')",0,0,7815,8842,0,0,6338,8842,0,0.8838498077358063,0.7168061524541959,0.0,0.0
"('N545', '01-06-00')",0,0,14655,14859,0,0,14722,14859,0,0.986270946900868,0.9907799986540144,0.0,0.0
"('R507', '00-03-03')",0,0,13989,14901,0,0,14298,14901,0,0.9387960539561104,0.9595329172538756,0.0,0.0
"('R257', '01-00-01')",0,0,14257,14866,0,0,14598,14866,0,0.9590340374007804,0.9819722857527244,0.0,0.0
"('N335', '01-06-03')",0,0,12788,14941,0,0,14562,14941,0,0.8558998728331437,0.9746335586640787,0.0,0.0
"('R245A', '01-00-01')",0,0,14780,14876,0,0,14821,14876,0,0.993546652325894,0.9963027695617102,0.0,0.0
"('R532', '00-06-05')",0,0,1677,14961,0,0,3420,14961,0,0.1120914377381191,0.2285943452977742,0.0,0.0
"('J031', '00-00-02')",0,0,14286,14958,0,0,14484,14958,0,0.955074207781789,0.968311271560369,0.0,0.0
"('R122', '02-06-01')",0,0,13981,14797,0,0,13697,14797,0,0.944853686558086,0.9256606068797728,0.0,0.0
"('N500', '00-05-00')",0,0,3491,15043,0,0,1,15043,0,0.2320680715282855,6.647610184138802e-05,0.0,0.0
"('R528', '00-05-01')",0,0,14739,14993,0,0,14965,14993,0,0.983058760755019,0.998132461815514,0.0,0.0
"('R509', '00-00-01')",0,0,14870,14966,0,0,14932,14966,0,0.9935854603768542,0.9977281838834692,0.0,0.0
"('G001', '00-05-01')",15054,0,0,15054,15054,0,215,15054,0,0.0,0.0142819184269961,1.0,0.0
"('C015', '01-00-01')",0,0,7472,8082,0,0,7771,8082,0,0.9245236327641672,0.961519425884682,0.0,0.0
"('R619', '00-03-00')",0,0,14786,14879,0,0,14793,14879,0,0.9937495799448888,0.994220041669467,0.0,0.0
"('N539A', '00-00-01')",0,0,4443,7289,0,0,6747,7289,0,0.6095486349293456,0.9256413774180272,0.0,0.0
"('PTH03', '00-02-00')",0,0,8081,9399,0,0,9039,9399,0,0.8597723162038515,0.96169805298436,0.0,0.0
"('R408', '00-00-02')",0,0,14275,14889,0,0,14461,14889,0,0.9587615017798374,0.9712539458660756,0.0,0.0
"('N016A', '00-00-03')",0,0,5578,6248,0,0,6215,6248,0,0.8927656850192062,0.9947183098591548,0.0,0.0
"('N304', '01-06-01')",0,0,9217,15111,0,0,10625,15111,0,0.6099530143603997,0.70313017007478,0.0,0.0
"('N521', '01-06-02')",0,0,11659,14917,0,0,9272,14917,0,0.78159147281625,0.6215727022859824,0.0,0.0
"('H041', '00-05-02')",1639,0,79,1639,0,0,0,1639,1639,0.0482001220256253,0.0,0.0,1.0
"('R287', '00-00-01')",0,0,14865,14959,0,0,14913,14959,0,0.9937161574971588,0.9969249281369076,0.0,0.0
"('B020', '00-05-01')",0,0,13880,15049,0,0,14645,15049,0,0.9223204199614592,0.9731543624161074,0.0,0.0
"('H035', '00-00-02')",0,0,14070,14978,0,0,14138,14978,0,0.9393777540392576,0.943917746027507,0.0,0.0
"('PTH11', '00-00-04')",0,0,13233,14014,0,0,13602,14014,0,0.9442700156985872,0.9706008277436848,0.0,0.0
"('N060', '01-00-00')",0,0,14928,15030,0,0,15019,15030,0,0.9932135728542916,0.9992681304058548,0.0,0.0
"('D001', '01-00-03')",0,0,4588,5381,0,0,4963,5381,0,0.8526296227467014,0.9223192715108716,0.0,0.0
"('R626', '00-00-00')",0,0,14683,15132,0,0,14945,15132,0,0.9703277821834524,0.9876420830029078,0.0,0.0
"('PTH05', '00-00-02')",0,0,13081,14028,0,0,13005,14028,0,0.9324921585400628,0.9270744225834048,0.0,0.0
"('R197', '00-03-00')",0,0,14249,14811,0,0,14345,14811,0,0.9620552292215244,0.9685368982512996,0.0,0.0
"('R534', '01-00-00')",0,0,10899,13850,0,0,13437,13850,0,0.7869314079422383,0.9701805054151624,0.0,0.0
"('N327', '00-00-00')",0,0,13093,15061,0,0,14566,15061,0,0.8693313856981608,0.9671336564637142,0.0,0.0
"('R101', '02-06-02')",9367,0,183,9367,0,0,0,9367,9367,0.0195366712928365,0.0,0.0,1.0
"('A049', '02-03-03')",0,0,13429,15297,0,0,14265,15297,0,0.8778845525266392,0.9325357913316336,0.0,0.0
"('N063', '02-00-00')",0,0,14979,15145,0,0,15049,15145,0,0.9890392868933642,0.9936612743479696,0.0,0.0
"('R414', '00-03-01')",0,0,14643,14874,0,0,14737,14874,0,0.9844695441710368,0.990789296759446,0.0,0.0
"('N123B', '01-06-01')",0,0,14746,14886,0,0,13686,14886,0,0.9905951901115142,0.9193873438129786,0.0,0.0
