,complex,area,scp,df_len,dt_min,dt_max,dt_avg_step,tdiff_min,tdiff_med,tdiff_mean,tdiff_max,dt_offset,idiff_min,idiff_med,idiff_mean,idiff_max,idiff_10lgst,idiff_neg_ct,idiff_zero_ct,idiff_pos_ct,idiffpt_min,idiffpt_med,idiffpt_mean,idiffpt_max,inegset_ct,inegset_avg_len,odiff_min,odiff_med,odiff_mean,odiff_max,odiff_10lgst,odiff_neg_ct,odiff_zero_ct,odiff_pos_ct,odiffpt_min,odiffpt_med,odiffpt_mean,odiffpt_max,onegset_ct,onegset_avg_len
4421,620,R601A,02-00-06,14957,2014-10-11 00:00:00,2021-08-06 20:00:00,0 days 03:59:54.223440529,0 days 00:00:08,0 days 04:00:00,0 days 03:59:55.186200441,14 days 04:00:00,0,-5369163.0,20.0,5.473824964899379,4369574.0,"[5369163.0, 4369574.0, 74352.0, 8673.0, 1554.0, 835.0, 794.0, 615.0, 607.0, 574.0]",2,603,14352,-5369163.0,21.0,7.80287276932699,4369574.0,2.0,1.0,-14768030.0,127.0,22.41966971986361,11603868.0,"[14768030.0, 11603868.0, 209850.0, 23416.0, 4203.0, 2942.0, 1984.0, 1513.0, 1484.0, 1478.0]",2,64,14891,-14768030.0,129.0,34.11647432134242,11603868.0,2.0,1.0
4422,196,N181A,00-06-00,14868,2014-10-11 00:00:00,2021-08-06 20:00:00,0 days 04:01:20.387409200,0 days 00:01:20,0 days 04:00:00,0 days 04:01:21.355932203,7 days 04:00:00,0,0.0,45.0,84.96442023136939,323251.0,"[323251.0, 3020.0, 1250.0, 443.0, 441.0, 426.0, 385.0, 382.0, 379.0, 371.0]",0,818,14050,0.0,45.0,84.63662022828149,323251.0,0.0,0,0.0,6.0,11.73910411622276,54052.0,"[54052.0, 485.0, 157.0, 64.0, 55.0, 50.0, 48.0, 47.0, 47.0, 47.0]",0,1380,13488,0.0,6.0,11.696080949506433,54052.0,0.0,0
4423,55,B031,01-06-00,14976,2014-10-11 00:00:00,2021-08-06 20:00:00,0 days 03:59:35.961538461,0 days 00:01:03,0 days 04:00:00,0 days 03:59:36.923076923,1 days 04:00:00,0,0.0,15.0,115.91232638888889,1390896.0,"[1390896.0, 320.0, 191.0, 189.0, 185.0, 170.0, 161.0, 160.0, 152.0, 148.0]",0,2273,12703,0.0,15.0,116.12163333607172,1390896.0,0.0,0,0.0,65.5,459.42007211538464,5391317.0,"[5391317.0, 1332.0, 952.0, 925.0, 738.0, 718.0, 699.0, 672.0, 670.0, 649.0]",0,513,14463,0.0,66.0,459.9845683619575,5391317.0,0.0,0
4424,614,N051,02-05-00,15126,2014-10-11 00:00:00,2021-08-06 20:00:00,0 days 03:57:13.399444664,0 days 00:00:36,0 days 04:00:00,0 days 03:57:14.351447838,2 days 04:00:00,0,-5928.0,0.0,0.09282030940103134,1891.0,"[5928.0, 1891.0, 11.0, 11.0, 11.0, 10.0, 9.0, 9.0, 8.0, 7.0]",1,11206,3919,-5928.0,0.0,0.09913749835853204,1891.0,1.0,1.0,0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0,15126,0,0.0,0.0,0.0,0.0,0.0,0
4425,440,R302,01-00-03,14925,2014-10-11 01:00:00,2021-08-06 21:00:00,0 days 04:00:25.085427135,0 days 00:00:31,0 days 04:00:00,0 days 04:00:26.050251256,14 days 04:00:00,1,-3449272.0,120.0,7.532797319932999,1840487.0,"[3449272.0, 1840487.0, 795774.0, 31452.0, 17041.0, 2397.0, 1375.0, 865.0, 855.0, 851.0]",3,538,14384,-383252.44444444444,124.0,257.6065214262892,1840487.0,3.0,1.0,-822187.0,42.0,3.9808375209380236,430592.0,"[822187.0, 430592.0, 206754.0, 16652.0, 3918.0, 734.0, 667.0, 585.0, 367.0, 334.0]",3,395,14527,-91354.11111111111,43.0,64.9000535418485,430592.0,3.0,1.0
4426,610,R236,00-03-04,3061,2014-10-11 01:00:00,2016-02-27 09:05:06,0 days 03:57:15.447892845,0 days 00:00:00,0 days 04:00:00,0 days 03:57:20.152237830,14 days 04:00:00,1,-15714038.0,215.0,433039.8095393662,1309713480.0,"[1309713480.0, 15714038.0, 15714038.0, 14441338.0, 35171.0, 2483.0, 2248.0, 2187.0, 2141.0, 2116.0]",1,566,2494,-29269453.78346915,230.0,74347778.01727797,226282147200.0,1.0,1.0,-7412672.0,63.0,263118.8608297942,797981144.0,"[797981144.0, 7412672.0, 7412672.0, 7135243.0, 8805.0, 721.0, 716.0, 692.0, 664.0, 635.0]",1,493,2567,-13807072.409778813,69.0,35130379.82929636,106742476800.0,1.0,1.0
4427,619,N519A,01-00-02,15107,2014-10-11 01:00:00,2021-08-06 21:00:00,0 days 03:57:31.300721519,0 days 00:00:11,0 days 04:00:00,0 days 03:57:32.253922022,14 days 04:00:00,1,-3756147.0,112.0,71.66287151651552,1410443.0,"[3756147.0, 1410443.0, 866346.0, 175590.0, 124386.0, 16777.0, 1516.0, 1346.0, 1298.0, 1296.0]",4,445,14658,-3756147.0,120.0,83.13064660235445,1410443.0,4.0,1.0,-2893863.0,109.0,3.168464950023168,1132522.0,"[2893863.0, 1132522.0, 224624.0, 143713.0, 109667.0, 12859.0, 1365.0, 1291.0, 1285.0, 1280.0]",6,65,15036,-2893863.0,115.0,18.094872641394876,1132522.0,6.0,0.6666666666666666
4428,440,R302,01-00-02,14991,2014-10-11 01:00:00,2021-08-06 21:00:00,0 days 03:59:21.576946167,0 days 00:00:31,0 days 04:00:00,0 days 03:59:22.537522513,14 days 04:00:00,1,0.0,122.0,566.9902608231606,5837038.0,"[5837038.0, 17540.0, 2597.0, 1552.0, 939.0, 842.0, 830.0, 828.0, 782.0, 763.0]",0,462,14529,0.0,126.0,570.4391057251821,5837038.0,0.0,0,0.0,31.0,103.0532319391635,1037456.0,"[1037456.0, 3164.0, 498.0, 237.0, 173.0, 159.0, 131.0, 130.0, 129.0, 125.0]",0,495,14496,0.0,32.0,103.56838713514962,1037456.0,0.0,0
4429,614,N051,02-05-01,15053,2014-10-11 00:00:00,2021-08-06 20:00:00,0 days 03:58:22.424765827,0 days 00:00:36,0 days 04:00:00,0 days 03:58:23.381385770,14 days 08:00:00,0,-116981760.0,0.0,30.475785557696142,117440512.0,"[117440512.0, 116981760.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1,15051,1,-1360253.0232558139,0.0,7711.436854895648,117440512.0,0.5,8006.0,-546.0,0.0,0.0070417856905600216,10.0,"[546.0, 10.0, 10.0, 8.0, 7.0, 5.0, 5.0, 5.0, 4.0, 4.0]",1,14542,510,-6.348837209302325,0.0,0.04301265025329127,10.0,1.0,4003.0
4430,55,B031,01-06-01,15002,2014-10-11 00:00:00,2021-08-06 20:00:00,0 days 03:59:11.046527129,0 days 00:01:03,0 days 04:00:00,0 days 03:59:12.006399146,0 days 08:00:00,0,0.0,8.0,58.1421143847487,685021.0,"[685021.0, 132.0, 96.0, 94.0, 93.0, 85.0, 83.0, 83.0, 82.0, 81.0]",0,2214,12788,0.0,8.0,58.289471391367975,685021.0,0.0,0,0.0,53.0,278.9052126383149,3098880.0,"[3098880.0, 853.0, 547.0, 511.0, 495.0, 488.0, 471.0, 470.0, 459.0, 456.0]",0,173,14829,0.0,54.0,279.39757745493637,3098880.0,0.0,0
4431,196,N181A,00-06-01,14869,2014-10-11 00:00:00,2021-08-06 20:00:00,0 days 04:01:19.413544959,0 days 00:01:20,0 days 04:00:00,0 days 04:01:20.382002824,7 days 04:00:00,0,0.0,62.0,114.03598089985877,380664.0,"[380664.0, 4048.0, 1755.0, 720.0, 587.0, 560.0, 516.0, 496.0, 487.0, 443.0]",0,742,14127,0.0,62.0,113.53429005685626,380664.0,0.0,0,0.0,4.0,8.852377429551415,56734.0,"[56734.0, 230.0, 109.0, 70.0, 49.0, 42.0, 32.0, 31.0, 30.0, 29.0]",0,2216,12653,0.0,4.0,8.844859582383679,56734.0,0.0,0
4432,610,R236,00-03-05,66,2016-02-18 12:00:00,2016-02-27 09:05:06,0 days 03:13:42.818181818,0 days 00:01:20,0 days 04:00:00,0 days 03:17:21,0 days 04:00:00,0,0.0,0.0,239717.83333333334,11912025.0,"[11912025.0, 3909352.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0,64,2,0.0,0.0,239717.83333333334,11912025.0,0.0,0,0.0,0.0,112510.43939393939,6965372.0,"[6965372.0, 460311.0, 5.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0,62,4,0.0,0.0,112510.54794268073,6965372.0,0.0,0
4433,164,N071,00-03-00,11,2019-02-27 19:00:00,2021-05-24 08:00:00,74 days 05:32:43.636363636,0 days 00:01:09,0 days 04:00:00,74 days 05:54:32.727272727,718 days 22:40:30,0,2.0,430.0,153882.9090909091,1038606.0,"[1038606.0, 484584.0, 133965.0, 32185.0, 2640.0, 430.0, 162.0, 88.0, 40.0, 10.0]",0,0,11,40.0,364.55696202531647,44462.51976551616,484584.0,0.0,0,0.0,371.0,96032.0,890109.0,"[890109.0, 103709.0, 38969.0, 21134.0, 1828.0, 371.0, 140.0, 79.0, 12.0, 1.0]",0,1,10,0.0,182.27848101265823,2088.8217646667003,21134.0,0.0,0
4434,348,R629,00-03-02,11904,2016-03-09 14:15:12,2021-08-06 20:00:00,0 days 03:59:03.673387096,0 days 00:01:20,0 days 04:00:00,0 days 03:59:04.883064516,0 days 08:00:00,0,-174613.0,86.0,100.41347446236558,875.0,"[174613.0, 875.0, 603.0, 591.0, 584.0, 579.0, 575.0, 570.0, 569.0, 568.0]",1,676,11227,-174613.0,87.0,102.05383670027668,1212.8342245989304,1.0,1.0,-334208.0,185.0,212.4731182795699,2597.0,"[334208.0, 2597.0, 1509.0, 1478.0, 1131.0, 1087.0, 1080.0, 1079.0, 1075.0, 1071.0]",1,428,11475,-334208.0,187.0,213.86725131829758,3911.1111111111113,1.0,1.0
4435,303,R179,01-00-00,14855,2014-10-11 01:00:00,2021-08-06 21:00:00,0 days 04:01:33.059575900,0 days 00:00:03,0 days 04:00:00,0 days 04:01:34.028946482,14 days 04:00:00,1,0.0,145.0,289.9051497812184,1864971.0,"[1864971.0, 16089.0, 5051.0, 1923.0, 1912.0, 1327.0, 1157.0, 785.0, 754.0, 602.0]",0,728,14127,0.0,147.0,289.38099944468456,1864971.0,0.0,0,0.0,217.0,497.1133625042073,3607720.0,"[3607720.0, 25118.0, 8059.0, 3352.0, 3249.0, 2356.0, 2350.0, 1717.0, 1491.0, 1060.0]",0,447,14408,0.0,219.0,494.8112099454276,3607720.0,0.0,0
4436,84,J030,00-00-02,14976,2014-10-11 00:00:00,2021-08-06 20:00:00,0 days 03:59:35.961538461,0 days 00:00:52,0 days 04:00:00,0 days 03:59:36.923076923,3 days 12:00:00,0,-387316.0,42.0,40.791666666666664,361774.0,"[387316.0, 361774.0, 183043.0, 119022.0, 86597.0, 44043.0, 1752.0, 810.0, 796.0, 591.0]",5,1796,13175,-387316.0,42.0,47.19103221450182,361774.0,5.0,1.0,-262777.0,29.0,25.451923076923077,247483.0,"[262777.0, 247483.0, 167081.0, 69292.0, 47301.0, 32894.0, 1205.0, 867.0, 408.0, 364.0]",5,636,14335,-262777.0,29.0,28.846520290746913,247483.0,5.0,1.0
4437,398,R248,00-00-03,15019,2014-10-11 01:00:00,2021-08-06 21:00:00,0 days 03:58:54.802583394,0 days 00:00:05,0 days 04:00:00,0 days 03:58:55.761368932,14 days 04:00:00,1,0.0,208.0,1181.7104334509622,12712106.0,"[12712106.0, 40832.0, 4461.0, 2560.0, 2312.0, 1989.0, 1974.0, 1787.0, 1720.0, 1681.0]",0,833,14186,0.0,214.0,1191.966605711041,12712106.0,0.0,0,0.0,47.0,170.83207936613624,1671353.0,"[1671353.0, 5259.0, 936.0, 363.0, 348.0, 307.0, 284.0, 280.0, 273.0, 261.0]",0,713,14306,0.0,49.0,172.64721306082131,1671353.0,0.0,0
4438,364,R419,00-05-00,13811,2015-04-23 13:00:00,2021-08-06 21:00:00,0 days 03:59:31.848526536,0 days 00:00:37,0 days 04:00:00,0 days 03:59:32.891173702,1 days 12:00:00,1,0.0,0.0,0.017232640648758235,13.0,"[13.0, 7.0, 6.0, 6.0, 5.0, 5.0, 4.0, 4.0, 4.0, 4.0]",0,13661,150,0.0,0.0,0.017010549074241675,13.0,0.0,0,0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0,13811,0,0.0,0.0,0.0,0.0,0.0,0
4439,212,N221,00-00-04,15187,2014-10-11 01:00:00,2021-08-06 21:00:00,0 days 03:56:16.229670112,0 days 00:00:18,0 days 04:00:00,0 days 03:56:17.177849476,7 days 04:00:00,1,-2.0,82.0,535.577533416738,6319983.0,"[6319983.0, 5740.0, 2899.0, 1096.0, 731.0, 699.0, 687.0, 676.0, 664.0, 661.0]",1,222,14964,-1600.0,87.0,543.0092306749913,6319983.0,1.0,1.0,0.0,40.0,211.48633699874892,2469017.0,"[2469017.0, 1948.0, 989.0, 364.0, 352.0, 277.0, 252.0, 251.0, 248.0, 239.0]",0,70,15117,0.0,41.0,212.452625578514,2469017.0,0.0,0
4440,118,H005,00-00-00,15038,2014-10-11 00:00:00,2021-08-06 20:00:00,0 days 03:58:36.691049341,0 days 00:00:06,0 days 04:00:00,0 days 03:58:37.648623487,0 days 12:00:00,0,0.0,56.0,226.8635456842665,2142869.0,"[2142869.0, 534.0, 515.0, 507.0, 454.0, 424.0, 424.0, 423.0, 423.0, 416.0]",0,986,14052,0.0,58.0,227.99200464072976,2142869.0,0.0,0,0.0,234.0,645.8907434499268,5636363.0,"[5636363.0, 1344.0, 1270.0, 1221.0, 1193.0, 1172.0, 1113.0, 1107.0, 1096.0, 1089.0]",0,543,14495,0.0,236.0,649.6056348308837,5636363.0,0.0,0
4441,242,N544,01-06-00,14897,2014-10-11 01:00:00,2021-08-06 21:00:00,0 days 04:00:52.198429213,0 days 00:00:06,0 days 04:00:00,0 days 04:00:53.165066791,14 days 04:00:00,1,-3.0,56.0,192.32174263274484,1069822.0,"[1069822.0, 10865.0, 2999.0, 1466.0, 1388.0, 1332.0, 1281.0, 1215.0, 1215.0, 1189.0]",1,969,13927,-7200.0,57.0,193.75738142118382,1069822.0,1.0,1.0,0.0,5.0,15.81794992280325,109115.0,"[109115.0, 772.0, 451.0, 425.0, 301.0, 139.0, 126.0, 109.0, 82.0, 82.0]",0,3061,11836,0.0,5.0,15.844980620724506,109115.0,0.0,0
4442,624,N091,02-06-01,14986,2014-10-11 00:00:00,2021-08-06 20:00:00,0 days 03:59:26.368610703,0 days 00:00:17,0 days 04:00:00,0 days 03:59:27.329507540,2 days 04:00:00,0,0.0,26.0,495.46309889229946,6212185.0,"[6212185.0, 1609.0, 1338.0, 1254.0, 1174.0, 1120.0, 742.0, 724.0, 706.0, 680.0]",0,1256,13730,0.0,27.0,495.7939870931259,6212185.0,0.0,0,0.0,29.0,493.00787401574803,6173892.0,"[6173892.0, 1610.0, 1561.0, 1470.0, 1465.0, 1460.0, 1455.0, 1395.0, 1270.0, 1263.0]",0,808,14178,0.0,29.0,496.31229784399665,6173892.0,0.0,0
4443,444,R728,00-03-01,1616,2020-11-10 23:00:00,2021-08-06 20:00:00,0 days 03:59:35.495049504,0 days 00:01:08,0 days 04:00:00,0 days 03:59:44.405940594,3 days 16:00:00,0,0.0,34.5,2056.3044554455446,3242988.0,"[3242988.0, 962.0, 291.0, 253.0, 246.0, 236.0, 236.0, 236.0, 232.0, 229.0]",0,262,1354,0.0,35.0,2056.572947819094,3242988.0,0.0,0,0.0,44.5,632.3595297029703,916841.0,"[916841.0, 2258.0, 715.0, 644.0, 448.0, 397.0, 370.0, 365.0, 360.0, 345.0]",0,54,1562,0.0,47.0,634.4006731101938,916841.0,0.0,0
4444,358,R643,00-00-02,14959,2014-10-11 01:00:00,2021-08-06 21:00:00,0 days 03:59:52.298950464,0 days 00:01:05,0 days 04:00:00,0 days 03:59:53.261581656,14 days 04:00:00,1,0.0,149.0,903.9513336452972,10164291.0,"[10164291.0, 23016.0, 1524.0, 1326.0, 1311.0, 1286.0, 1274.0, 1271.0, 1233.0, 1230.0]",0,294,14665,0.0,151.0,907.2762875566698,10164291.0,0.0,0,0.0,8.0,33.76489070125008,351283.0,"[351283.0, 1001.0, 141.0, 79.0, 74.0, 74.0, 68.0, 66.0, 64.0, 62.0]",0,694,14265,0.0,8.0,33.77458803225238,351283.0,0.0,0
4445,320,R132,01-06-00,1,2021-03-15 08:00:00,2021-03-15 08:00:00,0 days 00:00:00,0 days 04:00:00,0 days 04:00:00,0 days 04:00:00,0 days 04:00:00,0,1413980.0,1413980.0,1413980.0,1413980.0,[1413980.0],0,0,1,1413980.0,1413980.0,1413980.0,1413980.0,0.0,0,1163282.0,1163282.0,1163282.0,1163282.0,[1163282.0],0,0,1,1163282.0,1163282.0,1163282.0,1163282.0,0.0,0
4446,428,R321,01-00-01,14908,2014-10-11 01:00:00,2021-08-06 21:00:00,0 days 04:00:41.534746444,0 days 00:00:49,0 days 04:00:00,0 days 04:00:42.500670780,14 days 04:00:00,1,0.0,39.0,88.51609873893211,494690.0,"[494690.0, 5878.0, 792.0, 593.0, 557.0, 491.0, 484.0, 431.0, 402.0, 388.0]",0,561,14347,0.0,39.5,88.59729132470865,494690.0,0.0,0,0.0,119.0,208.5448752347733,1141230.0,"[1141230.0, 14035.0, 2114.0, 934.0, 694.0, 636.0, 568.0, 507.0, 506.0, 504.0]",0,227,14681,0.0,120.0,208.25672259709523,1141230.0,0.0,0
4447,236,N532,00-00-01,14901,2014-10-11 01:00:00,2021-08-06 21:00:00,0 days 04:00:48.318904771,0 days 00:00:00,0 days 04:00:00,0 days 04:00:49.285282866,14 days 04:00:00,1,-11527991.0,145.0,785.7649151063687,11528067.0,"[11528067.0, 11527991.0, 8885385.0, 18054.0, 1283.0, 1257.0, 1245.0, 1202.0, 1201.0, 1174.0]",1,344,14556,-166003070400.0,147.0,-11138837.72888731,11528067.0,1.0,1.0,-1859693.0,30.0,128.80350312059593,1859709.0,"[1859709.0, 1859693.0, 1367207.0, 3284.0, 255.0, 250.0, 244.0, 236.0, 200.0, 200.0]",1,645,14255,-26779579200.0,30.0,-1796912.8861866083,1859709.0,1.0,1.0
4448,243,N546,00-05-01,15030,2014-10-11 00:00:00,2021-08-06 20:00:00,0 days 03:58:44.311377245,0 days 00:00:18,0 days 04:00:00,0 days 03:58:45.269461077,14 days 04:00:00,0,0.0,0.0,6.65335994677312e-05,1.0,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0,15029,1,0.0,0.0,6.65335994677312e-05,1.0,0.0,0,0.0,0.0,0.0825016633399867,992.0,"[992.0, 14.0, 7.0, 5.0, 4.0, 4.0, 4.0, 4.0, 4.0, 3.0]",0,14859,171,0.0,0.0,0.08213600595302945,992.0,0.0,0
4449,414,R201,00-03-00,15052,2014-10-11 00:00:00,2021-08-06 20:00:00,0 days 03:58:23.374966781,0 days 00:01:07,0 days 04:00:00,0 days 03:58:24.331650279,14 days 04:00:00,0,0.0,36.0,170.49083178315175,1347687.0,"[1347687.0, 7848.0, 661.0, 618.0, 600.0, 565.0, 549.0, 547.0, 540.0, 528.0]",0,852,14200,0.0,37.0,171.529702542257,1347687.0,0.0,0,0.0,16.0,132.10762689343608,1159714.0,"[1159714.0, 5852.0, 1257.0, 1184.0, 1164.0, 1149.0, 1133.0, 1120.0, 1116.0, 1101.0]",0,934,14118,0.0,16.0,135.20880331756905,1159714.0,0.0,0
4450,260,N334B,00-05-00,9736,2017-03-06 19:00:00,2021-08-06 20:00:00,0 days 03:58:43.459326211,0 days 00:00:05,0 days 04:00:00,0 days 03:58:44.938373048,1 days 00:00:00,0,-99848623.0,4.0,354.6493426458504,103216982.0,"[103216982.0, 99848623.0, 1376.0, 525.0, 520.0, 491.0, 382.0, 377.0, 371.0, 365.0]",1,2215,7520,-99848623.0,4.0,354.8444422976122,103216982.0,1.0,1.0,0.0,3.0,38.361031224322105,195593.0,"[195593.0, 132123.0, 67.0, 49.0, 45.0, 41.0, 36.0, 36.0, 35.0, 34.0]",0,2211,7525,0.0,3.0,38.39868030743791,195593.0,0.0,0
4451,276,N303,00-00-04,15055,2014-10-11 02:00:00,2021-08-06 22:00:00,0 days 03:58:20.524742610,0 days 00:00:11,0 days 04:00:00,0 days 03:58:21.481235469,7 days 04:00:00,2,0.0,53.0,190.98571903022253,669751.0,"[669751.0, 7007.0, 1085.0, 1035.0, 1003.0, 977.0, 975.0, 965.0, 948.0, 942.0]",0,1497,13558,0.0,55.0,191.77458035667945,669751.0,0.0,0,0.0,14.0,55.076120890069745,241720.0,"[241720.0, 1518.0, 765.0, 595.0, 573.0, 573.0, 567.0, 558.0, 552.0, 546.0]",0,1849,13206,0.0,14.0,57.29118769480205,241720.0,0.0,0
4452,610,R240,00-03-06,15149,2014-10-11 01:00:00,2021-08-06 21:00:00,0 days 03:56:51.789557066,0 days 00:00:02,0 days 04:00:00,0 days 03:56:52.740114859,14 days 04:00:00,1,-23493608.0,194.0,1055.955112548683,23489673.0,"[23493608.0, 23489673.0, 9554542.0, 40212.0, 4435.0, 3899.0, 3789.0, 3671.0, 3664.0, 3654.0]",2,804,14343,-385141.11475409835,208.0,2608.6520583844313,23489673.0,2.0,1.0,-755333.0,127.0,625.7731863489339,6007368.0,"[6007368.0, 758672.0, 755333.0, 27153.0, 2531.0, 2326.0, 2009.0, 1999.0, 1948.0, 1575.0]",1,284,14864,-755333.0,136.0,593.9881317294422,6007368.0,1.0,2.0
4453,77,D012,00-06-00,8897,2014-10-11 01:00:00,2021-08-06 21:00:00,0 days 06:43:18.538833314,0 days 00:00:54,0 days 04:00:00,0 days 06:43:20.157356412,1015 days 08:00:00,1,-5008785.0,59.0,101.7654265482747,4635669.0,"[5008785.0, 4635669.0, 1326.0, 1154.0, 1144.0, 1140.0, 1135.0, 1132.0, 1121.0, 1114.0]",1,332,8564,-822.1905778069599,60.0,667.3154245037152,4635669.0,1.0,1.0,-3342795.0,68.0,91.9935933460717,3213966.0,"[3342795.0, 3213966.0, 1028.0, 1009.0, 1006.0, 985.0, 980.0, 980.0, 973.0, 969.0]",1,145,8751,-548.7188115561391,69.0,468.1867217988278,3213966.0,1.0,1.0
4454,206,N193,00-00-00,14962,2014-10-11 00:00:00,2021-08-06 20:00:00,0 days 03:59:49.413180056,0 days 00:01:19,0 days 04:00:00,0 days 03:59:50.375618232,7 days 04:00:00,0,-3794859.0,17.0,3.9072984895067506,2981991.0,"[3794859.0, 2981991.0, 632961.0, 61315.0, 876.0, 113.0, 101.0, 95.0, 94.0, 92.0]",2,352,14608,-3794859.0,17.0,7.313642188686146,2981991.0,2.0,1.0,-1917504.0,39.0,10.191752439513435,1453101.0,"[1917504.0, 1453101.0, 137066.0, 39954.0, 1885.0, 237.0, 215.0, 194.0, 190.0, 185.0]",2,89,14871,-1917504.0,39.0,17.542893531539384,1453101.0,2.0,1.0
4455,236,N533,02-03-00,3363,2020-01-13 16:00:00,2021-08-06 21:00:00,0 days 04:04:35.111507582,0 days 00:01:10,0 days 04:00:00,0 days 04:04:39.393398751,11 days 08:00:00,1,-16001.0,15.0,20.241153731787094,2949.0,"[16001.0, 2949.0, 1125.0, 311.0, 307.0, 302.0, 298.0, 297.0, 293.0, 275.0]",1,394,2968,-235.30882352941177,15.0,24.718073261530144,2949.0,1.0,1.0,-5406.0,78.0,94.65417781742492,919.0,"[5406.0, 919.0, 470.0, 458.0, 434.0, 430.0, 425.0, 424.0, 419.0, 416.0]",1,72,3290,-79.5,78.0,96.28375901974889,919.0,1.0,1.0
4456,333,R111,00-00-01,15072,2014-10-11 00:00:00,2021-08-06 20:00:00,0 days 03:58:04.394904458,0 days 00:00:01,0 days 04:00:00,0 days 03:58:05.350318471,14 days 04:00:00,0,-2.0,71.0,740.6788083864119,8589082.0,"[8589082.0, 16174.0, 4990.0, 1744.0, 1683.0, 1679.0, 1599.0, 1473.0, 1420.0, 1406.0]",2,1074,13996,-14400.0,78.0,740.0748256133331,8589082.0,2.0,1.0,-1.0,124.0,715.6256634819533,7795439.0,"[7795439.0, 15209.0, 4017.0, 2120.0, 1601.0, 1318.0, 1316.0, 1314.0, 1303.0, 1290.0]",3,281,14788,-7200.0,128.0,735.4775129238733,7795439.0,3.0,0.6666666666666666
4457,194,N139,00-00-00,14973,2014-10-11 01:00:00,2021-08-06 21:00:00,0 days 03:59:38.841915447,0 days 00:00:09,0 days 04:00:00,0 days 03:59:39.803646563,7 days 04:00:00,1,0.0,39.0,170.72043010752688,1430101.0,"[1430101.0, 3664.0, 999.0, 559.0, 542.0, 539.0, 539.0, 524.0, 524.0, 522.0]",0,639,14334,0.0,40.0,171.7408273254192,1430101.0,0.0,0,0.0,22.0,170.16676684699124,1915293.0,"[1915293.0, 4136.0, 655.0, 426.0, 399.0, 396.0, 394.0, 394.0, 392.0, 390.0]",0,617,14356,0.0,22.0,170.21403628982785,1915293.0,0.0,0
4458,32,C018,00-00-02,15086,2014-10-11 01:00:00,2021-08-06 21:00:00,0 days 03:57:51.138804189,0 days 00:01:04,0 days 04:00:00,0 days 03:57:52.093331565,0 days 12:00:00,1,0.0,156.0,662.812607715763,6793705.0,"[6793705.0, 1218.0, 1193.0, 1121.0, 1101.0, 1094.0, 1091.0, 1073.0, 1058.0, 1005.0]",0,72,15014,0.0,165.0,666.8432862227176,6793705.0,0.0,0,0.0,105.0,425.41091077820494,4645521.0,"[4645521.0, 719.0, 593.0, 517.0, 459.0, 456.0, 445.0, 445.0, 425.0, 424.0]",0,131,14955,0.0,107.0,428.66780813309924,4645521.0,0.0,0
4459,95,J013,00-00-01,14996,2014-10-11 01:00:00,2021-08-06 21:00:00,0 days 03:59:16.788476927,0 days 00:00:11,0 days 04:00:00,0 days 03:59:17.748732995,0 days 12:00:00,1,-3571823.0,169.0,13.17638036809816,3209.0,"[3571823.0, 3209.0, 1957.0, 1630.0, 1608.0, 1604.0, 1583.0, 1576.0, 1550.0, 1548.0]",2,229,14765,-3571823.0,171.0,15.32706658435482,3209.0,2.0,1.0,-1481087.0,84.0,9.782408642304615,2174.0,"[1481087.0, 2174.0, 799.0, 654.0, 548.0, 517.0, 516.0, 509.0, 505.0, 501.0]",2,86,14908,-1481087.0,84.0,9.874569156382877,2174.0,2.0,1.0
4460,257,N338B,00-06-00,15062,2014-10-11 01:00:00,2021-08-06 21:00:00,0 days 03:58:13.878634975,0 days 00:00:14,0 days 04:00:00,0 days 03:58:14.834683308,14 days 04:00:00,1,0.0,43.5,87.42112601248174,267551.0,"[267551.0, 7078.0, 1367.0, 574.0, 570.0, 409.0, 370.0, 357.0, 352.0, 351.0]",0,407,14655,0.0,44.0,88.1375107248771,267551.0,0.0,0,0.0,78.0,121.86787943168238,302758.0,"[302758.0, 7711.0, 2974.0, 748.0, 690.0, 684.0, 672.0, 653.0, 652.0, 639.0]",0,199,14863,0.0,79.0,122.21420520852763,302758.0,0.0,0
